name,city,postalCode,address,url,longitude,latitude
Østerbrohuset,København Ø,2100,Århusgade 103,https://www.ticketmaster.dk/venue/sterbrohuset-kobenhavn--billetter/obr/203,12.58791,55.70749
Gavekort,København NV,NA,NA,https://www.ticketmaster.dk/venue/gavekort-kobenhavn-nv-billetter/gavek/159,12.53495,55.71329
KB18,København V,1714,Kødboderne 18,https://www.ticketmaster.dk/venue/kb18-kobenhavn-v-billetter/kb18/284,12.55891,55.66597
Fraugde Fritidscenter - IndgangB,Odense SØ,5220,Stat-ene-vej 18,https://www.ticketmaster.dk/venue/fraugde-fritidscenter-indgangb-odense-s-billetter/frf/203,10.50468,55.36997
Centerparken,Brande,7330,Centerparken 1,https://www.ticketmaster.dk/venue/centerparken-brande-billetter/ceb/203,9.12542,55.94022
Diverse,København NV,2400,NA,https://www.ticketmaster.dk/venue/diverse-kobenhavn-nv-billetter/div/264,12.53495,55.71329
Dette er et tilkøb,København S,NA,NA,https://www.ticketmaster.dk/venue/dette-er-et-tilkob-kobenhavn-s-billetter/div3/264,12.5676,55.67568
Odder Parkhotel,Odder,8300,Torvald Køhlsvej 25,https://www.ticketmaster.dk/venue/odder-parkhotel-odder-billetter/opa/203,10.14698,55.97535
B-I-K,København S,2300,Islands Brygge 18,https://www.ticketmaster.dk/venue/b-i-k-kobenhavn-s-billetter/bil/203,12.57627,55.66683
Zoologisk Museum,København Ø,2100,Universitetsparken 15,https://www.ticketmaster.dk/venue/zoologisk-museum-kobenhavn--billetter/zom/203,12.55952,55.70264
Medborgerhuset,Silkeborg,8600,Bindslevs Plads 5,https://www.ticketmaster.dk/venue/medborgerhuset-silkeborg-billetter/msb/203,9.54815,56.1659
Kunstcentret Silkeborg Bad,Silkeborg,8600,Gjessøvej 40,https://www.ticketmaster.dk/venue/kunstcentret-silkeborg-bad-silkeborg-billetter/kba/203,9.501,56.1247
Kota Club & CPH City Lounge,København K,1067,Nikolaj Plads 25,https://www.ticketmaster.dk/venue/kota-club--cph-city-lounge-kobenhavn-k-billetter/kot/203,12.58203,55.6783
Restaurant Kong Hans Kælder,København K,1070,Vingaardstræde 6,https://www.ticketmaster.dk/venue/restaurant-kong-hans-kaelder-kobenhavn-k-billetter/rkh/203,12.58399,55.67877
"Værket, Store Sal",Randers,8900,Sven Dalsgaards Plads 1,https://www.ticketmaster.dk/venue/vaerket-store-sal-randers-billetter/vas/290,10.03248,56.46456
THE STAGE Nightclub,København V,1608,"Cirkusbygningen, Jernbanegade 8",https://www.ticketmaster.dk/venue/the-stage-nightclub-kobenhavn-v-billetter/was/240,12.56516,55.67595
"""Gunnar Nu Hansen"" salen",Brøndby,2605,Brøndby Stadion 20,https://www.ticketmaster.dk/venue/gunnar-nu-hansen-salen-brondby-billetter/ihd/230,12.41858,55.64717
Kolding Bibliotek,Kolding,6000,Slotssøvejen 4,https://www.ticketmaster.dk/venue/kolding-bibliotek-kolding-billetter/koi/203,9.48016,55.49142
Anker Fjord Hospice,Hvide Sande,6960,Fjordengen 25,https://www.ticketmaster.dk/venue/anker-fjord-hospice-hvide-sande-billetter/afh/203,8.12415,56.02454
Sprøjtehus Teatret,Nykøbing F,4800,Voldgade 1,https://www.ticketmaster.dk/venue/sprojtehus-teatret-nykobing-f-billetter/sht/203,11.87212,54.76455
Vildbjerg Kirke,Vildbjerg,NA,Kirkegade 2,https://www.ticketmaster.dk/venue/vildbjerg-kirke-vildbjerg-billetter/vgk/203,8.76684,56.1984
Klitgården,Bindslev,9881,"Østervej 10, Tversted",https://www.ticketmaster.dk/venue/klitgarden-bindslev-billetter/kli/203,10.1908,57.5868
Sæby Kirke,Sæby,9300,Strandgade 13,https://www.ticketmaster.dk/venue/saeby-kirke-saeby-billetter/syk/203,10.52975,57.33295
Tivoli Brasserie,København V,1577,Arni Magnussons Gade 2,https://www.ticketmaster.dk/venue/tivoli-brasserie-kobenhavn-v-billetter/tib/203,12.56582,55.66574
Søllerød Kro,Holte,2840,Søllerødvej 35,https://www.ticketmaster.dk/venue/sollerod-kro-holte-billetter/ole/203,12.49517,55.81351
Best Western Golf Hotel Viborg,Viborg,8800,Golf Salonen - Randersvej 2,https://www.ticketmaster.dk/venue/best-western-golf-hotel-viborg-viborg-billetter/bwg/203,9.75064,56.49931
Spinderihallerne Vejle,Vejle,7100,Spinderigade 11E,https://www.ticketmaster.dk/venue/spinderihallerne-vejle-vejle-billetter/shv/203,9.53019,55.71383
Struer Kirke,Struer,7600,Kirkegade 42,https://www.ticketmaster.dk/venue/struer-kirke-struer-billetter/kir/203,8.59298,56.48958
Allesø Hallen,Odense N,5270,Søhusvej 255,https://www.ticketmaster.dk/venue/alleso-hallen-odense-n-billetter/alh/203,10.3184,55.4493
Ruby,København K,1203,Nybrogade 10,https://www.ticketmaster.dk/venue/ruby-kobenhavn-k-billetter/rub/203,12.57665,55.67673
Lyngvig Fyr,Hvide Sande,6960,Holmsland Klitvej 109,https://www.ticketmaster.dk/venue/lyngvig-fyr-hvide-sande-billetter/lyf/203,8.11866,56.03428
Ringkøbing Rådhus,Ringkøbing,6950,Ved Fjorden 6,https://www.ticketmaster.dk/venue/ringkobing-radhus-ringkobing-billetter/rra/203,8.24249,56.08651
Lyngvig Kirke,Hvide Sande,6960,Holmsland Klitvej 36,https://www.ticketmaster.dk/venue/lyngvig-kirke-hvide-sande-billetter/lki/203,8.11866,56.03428
Dyrehavsbakkens Parkeringsplads,Klampenborg,2930,Dyrehavevej 62,https://www.ticketmaster.dk/venue/dyrehavsbakkens-parkeringsplads-klampenborg-billetter/dyp/203,12.57944,55.77493
Castberggård,Hedensted,8722,"Østerskovvej 1, Urlev",https://www.ticketmaster.dk/venue/castberggard-hedensted-billetter/cag/203,9.77989,55.76406
Graasten Rideklub,Gråsten,6300,Gl. Aabenraavej 6,https://www.ticketmaster.dk/venue/graasten-rideklub-grasten-billetter/grr/203,9.59962,54.929
Rødovre Teaterforening - Viften,Rødovre,2610,Rødovre Parkvej 130,https://www.ticketmaster.dk/venue/rodovre-teaterforening-viften-rodovre-billetter/rft/253,12.45652,55.68196
Aalborg,Aalborg,9000,Strandvejen 6,https://www.ticketmaster.dk/venue/aalborg-aalborg-billetter/abg/203,9.91869,57.05233
Sct. Peders Kirke,Randers,8900,Fabersvej 47,https://www.ticketmaster.dk/venue/sct-peders-kirke-randers-billetter/pek/203,10.03067,56.46518
Visit Carlsberg,København V,NA,Gamle Carlsberg Vej 11,https://www.ticketmaster.dk/venue/visit-carlsberg-kobenhavn-v-billetter/vca/203,12.5298,55.66478
Hannerup Kirke,Fredericia,7000,Prangervej 114,https://www.ticketmaster.dk/venue/hannerup-kirke-fredericia-billetter/han/203,9.71955,55.56242
Lunden i Silkeborg,Silkeborg,8600,Vestergade 74,https://www.ticketmaster.dk/venue/lunden-i-silkeborg-silkeborg-billetter/lun/203,9.53446,56.16612
Fiskeriets Hus,Hvide Sande,6960,Nørregade 2 B,https://www.ticketmaster.dk/venue/fiskeriets-hus-hvide-sande-billetter/fik/203,8.12917,56.01323
Herregården Nørre Vosborg,Vemb,NA,Vembvej 35,https://www.ticketmaster.dk/venue/herregarden-norre-vosborg-vemb-billetter/nvo/232,8.33119,56.32664
Hvide Sande Sømandshjem,Hvide Sande,6960,Bredgade 5,https://www.ticketmaster.dk/venue/hvide-sande-somandshjem-hvide-sande-billetter/hvs/203,8.1273,55.99952
På Carlsberg ved Drivhuset,Valby,NA,Gamle Carlsberg vej 11,https://www.ticketmaster.dk/venue/pa-carlsberg-ved-drivhuset-valby-billetter/dri/203,12.52988,55.66481
Magasin - Århus,Aarhus C,8000,Immervad 2-8,https://www.ticketmaster.dk/venue/magasin-arhus-aarhus-c-billetter/mhu/203,10.20675,56.15723
Casino Copenhagen,København S,2300,Amager Boulevard 70,https://www.ticketmaster.dk/venue/casino-copenhagen-kobenhavn-s-billetter/cac/203,12.5854,55.66785
"Værket, Koncertsalen",Randers,8900,Sven Dalsgaards Plads 1,https://www.ticketmaster.dk/venue/vaerket-koncertsalen-randers-billetter/vae/290,10.03248,56.46456
Bevægelseshus,København SV,2450,Julius Andersens Vej 8,https://www.ticketmaster.dk/venue/bevaegelseshus-kobenhavn-sv-billetter/bev/203,12.51006,55.64683
Diverse,København C,NA,NA,https://www.ticketmaster.dk/venue/diverse-kobenhavn-c-billetter/div/292,12.53095,55.6226
Henning Larsen Architects,København V,1620,Vesterbrogade 76,https://www.ticketmaster.dk/venue/henning-larsen-architects-kobenhavn-v-billetter/hla/203,12.55089,55.67281
Diverse,København K,NA,Diverse,https://www.ticketmaster.dk/venue/diverse-kobenhavn-k-billetter/div/284,12.56431,55.65165
Aarhus Stadium,Aarhus C,8000,Stadion Allé 70,https://www.ticketmaster.dk/venue/aarhus-stadium-aarhus-c-billetter/aan/244,10.19364,56.13221
Liseleje,Liseleje,3360,Liselejevej,https://www.ticketmaster.dk/venue/liseleje-liseleje-billetter/lis/203,11.9676,56.01293
v/Sportspladsen,Horsens,8700,Tordenskjoldsgade 23,https://www.ticketmaster.dk/venue/10-klasse-center-horsens-billetter/1kc/203,10.09082,57.10537
Hjallerup Koncertplads,Hjallerup,9320,Algade 43,https://www.ticketmaster.dk/venue/hjallerup-koncertplads-hjallerup-billetter/hja/247,10.15972,57.15956
Sildefestival,Hvide Sande,6960,Nørregade 2B,https://www.ticketmaster.dk/venue/sildefestival-hvide-sande-billetter/sfv/203,8.13032,56.00464
"Koncerthuset, Studie 2",København C,999,Emil Holms Kanal 20,https://www.ticketmaster.dk/venue/koncerthuset-studie-2-kobenhavn-c-billetter/ks2/284,12.59029,55.65829
Crowne Plaza,København SV,NA,Ørestads Boulevard 114-118,https://www.ticketmaster.dk/venue/crowne-plaza-kobenhavn-sv-billetter/cpl/203,12.57774,55.62694
Vilhelmsborg Park,Mårslet,8320,Vilhelmsborg Allé,https://www.ticketmaster.dk/venue/vilhelmsborg-park-marslet-billetter/vip/291,10.18901,56.06798
Best Western Danmark,Hvidovre,NA,Valgfri Best Western i Danmark,https://www.ticketmaster.dk/venue/best-western-danmark-hvidovre-billetter/bwd/203,12.47539,55.64252
Svømmecenter Falster,Nykøbing F,4800,Kringelborg Allé 3,https://www.ticketmaster.dk/venue/svommecenter-falster-nykobing-f-billetter/scf/203,11.8956,54.76134
Himmelev Hallen,Roskilde,4000,Herregårdsvej 42,https://www.ticketmaster.dk/venue/himmelev-hallen-roskilde-billetter/hhr/203,12.1146,55.65745
Frb.Musikhus METRONOMEN,Frederiksberg,2000,Godthåbsvej 33,https://www.ticketmaster.dk/venue/frbmusikhus-metronomen-frederiksberg-billetter/fmm/203,12.53344,55.6861
Bernstorff Slot,Gentofte,2820,Jægersborg Allé 93,https://www.ticketmaster.dk/venue/bernstorff-slot-gentofte-billetter/bts/203,12.55259,55.75847
Diverse steder i Jylland,Aarhus C,8000,Diverse Steder i Jylland,https://www.ticketmaster.dk/venue/diverse-steder-i-jylland-aarhus-c-billetter/div2/229,10.22722,56.16528
"Turbinehallerne, Store Scene",København K,1304,Adelgade 10,https://www.ticketmaster.dk/venue/turbinehallerne-store-scene-kobenhavn-k-billetter/dkt/284,12.58283,55.68267
"Rådhussalen, Lyngby Rådhus",Kongens Lyngby,2800,Lyngby Torv,https://www.ticketmaster.dk/venue/radhussalen-lyngby-radhus-kongens-lyngby-billetter/rhl/203,12.50282,55.76975
"Loftet, Sophienholm",Kongens Lyngby,2800,Nybrovej 401,https://www.ticketmaster.dk/venue/loftet-sophienholm-kongens-lyngby-billetter/lso/203,12.4576,55.77543
MEAS test (en),København C,NA,NA,https://www.ticketmaster.dk/venue/meas-test-dk--kobenhavn-c-billetter/meas/207,12.53095,55.6226
Viborg Stadium,Viborg,8800,Tingvej 6,https://www.ticketmaster.dk/venue/viborg-stadium-viborg-billetter/vis/244,9.34674,56.62849
MCH Arena,Herning,7400,Kaj Zartows Vej 1,https://www.ticketmaster.dk/venue/mch-arena-herning-billetter/hsd/244,8.94754,56.11692
Aarhus Congress Center,Aarhus C,8000,Margrethepladsen 1,https://www.ticketmaster.dk/venue/aarhus-congress-center-aarhus-c-billetter/scc/284,10.1977,56.15229
"Aarhus Teater, Studio",Holbæk,4300,Borgmestergaardsvej 20,https://www.ticketmaster.dk/venue/stadionhallen-holbaek-holbaek-billetter/stx/203,11.72453,55.70752
Frøforsyningen,Aabenraa,6200,Lille Kolstrup,https://www.ticketmaster.dk/venue/froforsyningen-aabenraa-billetter/fro/203,9.40435,55.05171
KB Hallen,Frederiksberg,2000,Peter Bangs vej 147,https://www.ticketmaster.dk/venue/kb-hallen-frederiksberg-billetter/kbh/284,12.49484,55.67695
Paradepladsen,Viborg,8800,Kasernevej,https://www.ticketmaster.dk/venue/paradepladsen-viborg-billetter/prp/194,9.40602,56.45766
Agenzy A/S,København K,NA,Kronprinsensgade,https://www.ticketmaster.dk/venue/agenzy-a-s-kobenhavn-k-billetter/agz/203,12.57943,55.68073
Agenzy ApS,København V,1620,Vesterbrogade 149,https://www.ticketmaster.dk/venue/agenzy-aps-kobenhavn-v-billetter/agz/215,12.5797,55.68088
Cirkusland,Slagelse,4200,Årslevvej 6,https://www.ticketmaster.dk/venue/cirkusland-slagelse-billetter/cil/203,11.35024,55.45491
"Frederiksberg Slot, Ridehuset",Frederiksberg,2000,Roskildevej 26 A,https://www.ticketmaster.dk/venue/frederiksberg-slot-ridehuset-frederiksberg-billetter/frc/203,12.52511,55.67139
Diskotek Globe,Odense C,5000,Asylgade 7-9,https://www.ticketmaster.dk/venue/diskotek-globe-odense-c-billetter/ddg/237,10.38747,55.39734
Lerpøthallen,Varde,6800,Lerpøtvej 55,https://www.ticketmaster.dk/venue/lerpothallen-varde-billetter/lph/281,8.4728,55.63301
Cafeen på Slagelse Teater,Slagelse,NA,Herrestræde 9,https://www.ticketmaster.dk/venue/cafeen-pa-slagelse-teater-slagelse-billetter/scn/258,11.3485,55.40315
Vedbæk Skole,Vedbæk,2950,Henriksholms Allé 2,https://www.ticketmaster.dk/venue/vedbaek-skole-vedbaek-billetter/vsl/203,12.55988,55.85218
Odense Metodiskirke,Odense C,5000,Alexandragade 8,https://www.ticketmaster.dk/venue/odense-metodiskirke-odense-c-billetter/odm/203,10.39521,55.3924
DIV,København K,NA,Diverse,https://www.ticketmaster.dk/venue/div-kobenhavn-k-billetter/div/267,12.56431,55.65165
IDA Conference,København V,1560,Kalvebod Brygge 31-33,https://www.ticketmaster.dk/venue/ida-conference-kobenhavn-v-billetter/ida/203,12.57067,55.66702
Bel Air Copenhagen,Kastrup,2770,Løjtegårdsvej 99,https://www.ticketmaster.dk/venue/bel-air-copenhagen-kastrup-billetter/bac/203,12.62187,55.62357
Netværksarrangement,København K,NA,på deltagernes adressser,https://www.ticketmaster.dk/venue/netvaerksarrangement-kobenhavn-k-billetter/div4/203,12.56834,55.6761
Lundgren VIP,København V,1617,Bagerstræde 6,https://www.ticketmaster.dk/venue/lundgren-vip-kobenhavn-v-billetter/lvi/203,12.55479,55.67298
Dansk Magisterforening,Frederiksberg,2000,Nimbusparken 16,https://www.ticketmaster.dk/venue/dansk-magisterforening-frederiksberg-billetter/dmf/203,12.51479,55.67939
Gazstation,Aarhus C,8000,Åboulevarden 21,https://www.ticketmaster.dk/venue/gazstation-aarhus-c-billetter/gaz/203,10.20981,56.15492
Allingåbro Motor Festival,Allingåbro,8961,Hovedgaden 131,https://www.ticketmaster.dk/venue/allingabro-motor-festival-allingabro-billetter/abm/203,10.33752,56.46545
Valbyparken,København SV,NA,Hammelstrupvej 100,https://www.ticketmaster.dk/venue/valbyparken-kobenhavn-sv-billetter/vap/285,12.52011,55.64162
PROCK,København Ø,2100,Øster Allé 50,https://www.ticketmaster.dk/venue/prock-kobenhavn--billetter/prc/203,12.5713,55.70226
Seest Idrætspark,Kolding,NA,Holbergsvej 50,https://www.ticketmaster.dk/venue/seest-idraetspark-kolding-billetter/sei/285,9.43989,55.47806
Diskotek DaClub,Stenløse,3660,Egedal Centret 114,https://www.ticketmaster.dk/venue/diskotek-daclub-stenlose-billetter/ddc/203,12.19005,55.76785
Bamsebo Camping,Ulstrup,8860,Hagenstrupvej 28,https://www.ticketmaster.dk/venue/bamsebo-camping-ulstrup-billetter/bbo/203,9.76341,56.38637
Fodboldfabrikken,København V,1717,Skelbækgade1,https://www.ticketmaster.dk/venue/fodboldfabrikken-kobenhavn-v-billetter/ffb/203,12.55696,55.66691
ml. Hammelvej & Paderup Blvd.,Randers,NA,ml. Hammelvej & Paderup Boulevard,https://www.ticketmaster.dk/venue/ml-hammelvej--paderup-blvd-randers-billetter/rhp/285,10.06817,56.4375
"Koncerthuset, Store foyerscene",København C,999,Emil Holms Kanal 20,https://www.ticketmaster.dk/venue/koncerthuset-store-foyerscene-kobenhavn-c-billetter/ksf/284,12.59029,55.65829
Diverse,København NV,NA,NA,https://www.ticketmaster.dk/venue/diverse-kobenhavn-nv-billetter/div/204,12.53495,55.71329
Diverse,Sønderborg,6400,Diverse,https://www.ticketmaster.dk/venue/diverse-sonderborg-billetter/div/223,12.56431,55.65165
Holmegaard Hallen,Næstved,4700,Glasværksvej 1,https://www.ticketmaster.dk/venue/holmegaard-hallen-naestved-billetter/hgl/203,11.82094,55.28007
Conditori La Glace,København K,1158,Skoubogade 3,https://www.ticketmaster.dk/venue/conditori-la-glace-kobenhavn-k-billetter/lgl/203,12.57358,55.67859
Restaurant 1st Floor,Taastrup,2630,Tåstrupgårdsvej 10,https://www.ticketmaster.dk/venue/restaurant-1st-floor-taastrup-billetter/tar/186,12.29531,55.656
Lanes & Lounges,Kastrup,2770,Englandsvej 337,https://www.ticketmaster.dk/venue/lanes--lounges-kastrup-billetter/llo/203,12.59841,55.64346
Café nr. 47,Fredericia,7000,Jyllandsgade 47,https://www.ticketmaster.dk/venue/cafe-nr-47-fredericia-billetter/ca4/193,9.75868,55.56569
L’Altro,København K,1400,Torvegade 62,https://www.ticketmaster.dk/venue/laltro-kobenhavn-k-billetter/lal/203,12.59315,55.6713
"Musikhuset Århus, Symfonisk Sal",Aarhus C,8000,Thomas Jensens Allé 2,https://www.ticketmaster.dk/venue/musikhuset-arhus-symfonisk-sal-aarhus-c-billetter/sys/206,10.19935,56.15269
Era Ora,København K,1408,Wildersgade 44,https://www.ticketmaster.dk/venue/era-ora-kobenhavn-k-billetter/era/203,12.59091,55.67359
"Brasseri Nimb, Kælderkøkken",København V,1577,Bernstorffsgade 5,https://www.ticketmaster.dk/venue/brasseri-nimb-kaelderkokken-kobenhavn-v-billetter/bni/203,12.566,55.6736
Ældresagen,København K,1165,Nørregade 49,https://www.ticketmaster.dk/venue/ldresagen-kobenhavn-k-billetter/ael/203,12.57082,55.68209
Café den. 7. himmel,Fredericia,7000,Gothersgade 7,https://www.ticketmaster.dk/venue/cafe-den-7-himmel-fredericia-billetter/c7h/193,9.75689,55.56658
Farum Tennis Klub,Farum,3520,Ryttergårdsvej 120,https://www.ticketmaster.dk/venue/farum-tennis-klub-farum-billetter/ftk/293,12.35405,55.81527
Ringsted Sport Center,Ringsted,4100,Tværallé 8,https://www.ticketmaster.dk/venue/ringsted-sport-center-ringsted-billetter/ril/203,11.80019,55.44745
TAP2 - Carlsberg,København V,1778,Pasteursvej 28,https://www.ticketmaster.dk/venue/tap2-carlsberg-kobenhavn-v-billetter/tp2/203,12.53659,55.66509
Dronning Ingrid Hallerne,Farsø,9640,Jeppe Aakjærsvej 27,https://www.ticketmaster.dk/venue/dronning-ingrid-hallerne-farso-billetter/dih/203,9.33324,56.76988
Restaurant Fredensborghusene,Fredensborg,3480,Bakkedaget 43,https://www.ticketmaster.dk/venue/restaurant-fredensborghusene-fredensborg-billetter/rfh/203,12.39416,55.97609
"Nokken, Rungsted Havn",Rungsted Kyst,NA,Rungsted Havn,https://www.ticketmaster.dk/venue/nokken-rungsted-havn-rungsted-kyst-billetter/nrh/203,12.54454,55.88578
Restaurent halvleg,Hvidovre,2650,Hvidovrevej 446,https://www.ticketmaster.dk/venue/restaurent-halvleg-hvidovre-billetter/reh/203,12.47801,55.62538
Sortekilde,Kerteminde,5300,Hyrdevej 11,https://www.ticketmaster.dk/venue/sortekilde-kerteminde-billetter/soi/203,10.66343,55.46167
Danmarks National Museum,København K,1220,Frederiksholms Kanal 12,https://www.ticketmaster.dk/venue/danmarks-national-museum-kobenhavn-k-billetter/dnm/203,12.57601,55.67501
Graceland Randers,Randers,8960,Graceland Randersvej 3,https://www.ticketmaster.dk/venue/graceland-randers-randers-billetter/gac/203,10.05554,56.43317
"Koncerthuset, Studie 1",København C,999,Emil Holms Kanal 20,https://www.ticketmaster.dk/venue/koncerthuset-studie-1-kobenhavn-c-billetter/ksf/285,12.59029,55.65829
Ny Carlsberg Fondet,København K,1211,Brolæggerstræde 5,https://www.ticketmaster.dk/venue/ny-carlsberg-fondet-kobenhavn-k-billetter/nyc/203,12.57501,55.67769
"Magasin, Kantinen på 4. etage",Aarhus C,8000,Immervad 2-8,https://www.ticketmaster.dk/venue/magasin-kantinen-pa-4-etage-aarhus-c-billetter/mhu/287,10.20675,56.15723
Rytmiske Højskole,Vig,4560,Jyderupvej 18,https://www.ticketmaster.dk/venue/rytmiske-hojskole-vig-billetter/rhs/203,11.552,55.8382
High5,Roskilde,4000,Algade 25,https://www.ticketmaster.dk/venue/high5-roskilde-billetter/hig/203,12.08585,55.64107
Løve Skole,Høng,4270,Bødstrupvej 7,https://www.ticketmaster.dk/venue/love-skole-hong-billetter/lvs/203,11.28804,55.48495
Gryden,Esbjerg,6700,Gl. Vardevej,https://www.ticketmaster.dk/venue/gryden-esbjerg-billetter/grd/281,8.43847,55.48757
Crazy Daisy Horsens,Horsens,8700,Rædersgade 5,https://www.ticketmaster.dk/venue/crazy-daisy-horsens-horsens-billetter/crh/203,9.84622,55.86367
Foam Vejle,Vejle,7100,Dæmningen 38,https://www.ticketmaster.dk/venue/foam-vejle-vejle-billetter/fve/203,9.53606,55.70823
Ejby Forsamlingshus,Lille Skensved,4623,"Tornbjergvej 42, Ejby",https://www.ticketmaster.dk/venue/ejby-forsamlingshus-lille-skensved-billetter/efh/203,12.0603,55.49521
Ny Lyngbygård,Kongens Lyngby,2800,Toftebæksvej 17,https://www.ticketmaster.dk/venue/ny-lyngbygard-kongens-lyngby-billetter/nlg/203,12.50536,55.77439
Star Event,Kastrup,2770,Englandsvej 337-339,https://www.ticketmaster.dk/venue/star-event-kastrup-billetter/sev/203,12.59841,55.64346
Ford i Hjørring,Hjørring,9800,Frederikshavnsvej 325,https://www.ticketmaster.dk/venue/ford-i-hjorring-hjorring-billetter/fih/203,10.2609,57.46715
Hotel Arnbjerg,Varde,6800,Arnbjerg Allé 2,https://www.ticketmaster.dk/venue/hotel-arnbjerg-varde-billetter/hah/203,8.48389,55.61971
Casino Odense,Odense C,5000,Claus Bergs Gade 7,https://www.ticketmaster.dk/venue/casino-odense-odense-c-billetter/cao/203,10.39062,55.39911
I'm a KOMBO,København V,1712,Høkerboderne 12 (over gården),https://www.ticketmaster.dk/venue/im-a-kombo-kobenhavn-v-billetter/ima/203,12.55713,55.66821
Hadsund Kulturcenter,Hadsund,9560,Kirkegade 2-4,https://www.ticketmaster.dk/venue/hadsund-kulturcenter-hadsund-billetter/hkc/203,10.11746,56.71871
Zirkus Nemo København,København K,NA,"På Carlsberg, indg/  Ny Carlsbergvej",https://www.ticketmaster.dk/venue/zirkus-nemo-kobenhavn-kobenhavn-k-billetter/zko/281,12.54414,55.66589
Spøttrup Kulturhal,Spøttrup,7860,Nørremarken 1,https://www.ticketmaster.dk/venue/spottrup-kulturhal-spottrup-billetter/sku/203,8.78966,56.63871
Flamingo Park,Vemb,7570,Skalstrupvej 10,https://www.ticketmaster.dk/venue/flamingo-park-vemb-billetter/fla/203,8.29521,56.35246
Slotsskolen,Horsens,8700,Fussingsvej 6,https://www.ticketmaster.dk/venue/slotsskolen-horsens-billetter/slo/203,9.83937,55.8724
Middelfart Bibliotek,Middelfart,5500,Havnegade 6,https://www.ticketmaster.dk/venue/middelfart-bibliotek-middelfart-billetter/mis/203,9.73677,55.5056
Diverse,København V,1499,.,https://www.ticketmaster.dk/venue/diverse-kobenhavn-v-billetter/div/275,12.56834,55.6761
Akvariet via/ Brasseri Nimb,København V,1577,Bernstoffsgade 5,https://www.ticketmaster.dk/venue/akvariet-via-brasseri-nimb-kobenhavn-v-billetter/akn/203,12.566,55.6736
v/Sportspladsen,Esbjerg,6700,Havnegade 18,https://www.ticketmaster.dk/venue/musikhuset-esbjerg-esbjerg-billetter/mhe/159,8.45197,55.46412
Diverse,København K,NA,NA,https://www.ticketmaster.dk/venue/diverse-kobenhavn-k-billetter/div/159,12.58196,55.67653
Horsens Håndværker og Industrifo,Horsens,8700,Allegade 16,https://www.ticketmaster.dk/venue/horsens-handvaerker-og-industrifo-horsens-billetter/hhf/203,9.84435,55.86607
Aarstiderne,Humlebæk,NA,Krogerupvej 3 C,https://www.ticketmaster.dk/venue/aarstiderne-humlebaek-billetter/ati/203,12.51484,55.98291
Elefanten ved Carlsberg,København V,1799,Pasteursvej 20,https://www.ticketmaster.dk/venue/elefanten-ved-carlsberg-kobenhavn-v-billetter/elf/203,12.53659,55.66509
Diverse,Odense C,5000,Diverse,https://www.ticketmaster.dk/venue/diverse-odense-c-billetter/div/237,10.3834,55.39479
Idrætsanlæggene i Gladsaxe,Søborg,2860,Gladsaxevej 200,https://www.ticketmaster.dk/venue/idraetsanlaeggene-i-gladsaxe-soborg-billetter/gsp/203,12.49803,55.73186
Aarhus Valgmenighed,Åbyhøj,8230,Mjølnersvej 6,https://www.ticketmaster.dk/venue/aarhus-valgmenighed-abyhoj-billetter/avm/203,10.1679,56.15162
Dragsholm Fritidscenter,Fårevejle,4540,Kalundborgvej 21,https://www.ticketmaster.dk/venue/dragsholm-fritidscenter-farevejle-billetter/dfc/203,11.43691,55.80276
Vestegnens Fest- og KursusCenter,Hvidovre,NA,Tårnfalkevej 17,https://www.ticketmaster.dk/venue/vestegnens-fest-og-kursuscenter-hvidovre-billetter/vef/203,12.46896,55.61904
Blomsterbergs Café,Kongens Lyngby,2800,Toftebæksvej 1,https://www.ticketmaster.dk/venue/blomsterbergs-cafe-kongens-lyngby-billetter/blo/203,12.50291,55.77145
REVYTELTET-KLINTEN,Rødvig Stevns,4673,Søndervej 8,https://www.ticketmaster.dk/venue/revyteltet-klinten-rodvig-stevns-billetter/rtk/280,12.37048,55.25496
Martinique LOUNGEN Parken,København Ø,2100,P.H. Lings Allé 2,https://www.ticketmaster.dk/venue/martinique-loungen-parken-kobenhavn--billetter/mlo/203,12.48072,55.65832
Fanø Sommercup,Fanø,6720,Midtbjergevej,https://www.ticketmaster.dk/venue/fano-sommercup-fano-billetter/fso/203,8.38569,55.4516
Diverse,Diverse byer,NA,Diverse steder,https://www.ticketmaster.dk/venue/landsdaekkende-diverse-byer-billetter/div/203,12.56834,55.6761
Ordrup Multihal,Charlottenlund,NA,Ejgårdsvej 18,https://www.ticketmaster.dk/venue/ordrup-multihal-charlottenlund-billetter/omu/203,12.5731,55.75804
Festivalpladsen Gesagervej,Hedensted,8722,Gesagervej,https://www.ticketmaster.dk/venue/festivalpladsen-gesagervej-hedensted-billetter/fge/203,9.64904,55.79442
Park Natklub,København Ø,2100,Østerbrogade 79,https://www.ticketmaster.dk/venue/park-natklub-kobenhavn--billetter/pac/203,12.5772,55.70409
Sir Lyngbjerg Centret,Holstebro,7500,"Sirvej 4 B, Krunderup",https://www.ticketmaster.dk/venue/sir-lyngbjerg-centret-holstebro-billetter/syc/203,8.54437,56.39635
Radiohusets Koncertsal,Frederiksberg C,1999,Julius Thomsensgade 1,https://www.ticketmaster.dk/venue/radiohusets-koncertsal-frederiksberg-c-billetter/rko/158,12.55494,55.68319
